,listing_id,state,user_id,category_id,title,description,creation_tsz,ending_tsz,original_creation_tsz,last_modified_tsz,price,currency_code,quantity,sku,tags,materials,shop_section_id,featured_rank,state_tsz,url,views,num_favorers,shipping_template_id,processing_min,processing_max,who_made,is_supply,when_made,item_weight,item_weight_unit,item_length,item_width,item_height,item_dimensions_unit,is_private,recipient,occasion,style,non_taxable,is_customizable,is_digital,file_data,should_auto_renew,language,has_variations,taxonomy_id,taxonomy_path,used_manufacturer,is_vintage
41,678413708,active,28497776,,Crepe Paper Table standing Rose,"Table top standing rose made to order in any colours. 

This size of this flower is:
Hieght- 55 CM
Width- 32CM

Sizes are approximate.
Postage within UK only.

Please enquire about turnaround time before you order if you need flowers delivered by a certain date.

Please feel free to message or email with custom order requests!

Thanks for visiting my shop!",1606351839,1616716239,1553118089,1606351839,35.00,GBP,1,[],"['crepe paper rose', 'standing paper rose', 'centrepiece', 'wedding centrepiece', 'paper rose', 'crepe paper flowers']",['Italian crepe paper'],,,1553118089,https://www.etsy.com/listing/678413708/crepe-paper-table-standing-rose?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,32,0,70022552582.0,10.0,15.0,i_did,false,made_to_order,,,,,,,False,,,,True,False,False,,True,en-US,False,1336,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Centerpieces']",False,False
42,256490276,active,8659685,,Santa Claus- Retro Handmade Christmas Ornament,"Santa Claus - Retro Handmade Christmas Ornament 

I hand painted his face on a watte spun cotton ball and added a chenille beard and crepe paper hat. His body & suit are formed out of chenille pipe cleaners, accented with a crepe paper belt & boots and seed bead buttons. He&#39;s holding a little pipe cleaner candy cane.  

His hanger is a loop of crinkle wire. He can hang from a tree or stocking by the loop, or you could add a hook. He&#39;d also be a cute accent to a gift package or a snow scene.


 4.25&quot; tall x 2.5&quot;, the head is .75&quot; across



I styled this after 50&#39;s & 60&#39;s style ornaments. I&#39;ve always loved the old ornaments with the little pipe cleaner bodies and expressive faces. When I saw they still make the bump Chenille Pipe Cleaners I was inspired to make some of my own – and have been having a really great time doing so.



Shipping is estimated, and I&#39;ll combine shipping to reduce cost. I&#39;ll refund any overage over a dollar. I package to ensure items arrive in good condition, but try to reuse & recycle whenever possible for the environment so I use recycled and new packing materials depending on what I have on hand.

Don&#39;t hesitate to let me know if you&#39;d like to see any additional photos.",1606351836,1616716236,1447654919,1606351836,14.00,USD,1,[],"['Santa', 'Santa Claus', 'Christmas', 'Christmas Ornament', 'Christmas Tree', 'Chenille', 'Spun Cotton', 'Retro Christmas', 'Retro', 'Crepe Paper', 'Hand Painted', 'Holidays', 'Mid-Century Decor']","['Chenille Wire', 'Pipe Cleaners', 'Spun Cotton', 'Watte Cotton Ball', 'Crepe Paper', 'Seed Bead', 'Acrylic Paint']",22946658.0,,1557271188,https://www.etsy.com/listing/256490276/santa-claus-retro-handmade-christmas?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,32,10,18232011030.0,3.0,5.0,i_did,false,2010_2019,16,oz,9,6,3,in,False,,,"['Retro', 'Mid Century']",False,False,False,,True,en-US,False,1857,"['Home & Living', 'Home Décor', 'Ornaments & Accents', 'Ornaments']",False,False
43,907866739,active,306055883,,Handmade Crepe Paper Amaryllis,"Handmade from Italian and German crepe paper, each petal and leaf is hand cut, formed and assembled. Botanically correct details create a realistic version. Each flower is custom made and may have slight variations, just like in nature. Approximately 20” tall and 4” in diameter. They are finished with a protectant, UV spray. Please be mindful of direct light and moisture and this is a fragile, paper item.",1606350263,1616714663,1605813238,1606350497,24.00,USD,18,[],"['paper', 'fake flowers', 'faux flowers', 'holiday', 'realistic', 'handmade', 'Amaryllis', 'Christmas', 'flower arrangements', 'flowers', 'Paper flowers', 'crepe paper', 'crepe paper flowers']","['wire', 'hot glue', 'crepe paper']",,,1605813238,https://www.etsy.com/listing/907866739/handmade-crepe-paper-amaryllis?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,14,0,95932738007.0,5.0,10.0,i_did,false,made_to_order,,oz,,,,in,False,,,,False,False,False,,True,en-US,True,6622,"['Craft Supplies & Tools', 'Floral & Garden Supplies', 'Floral', 'Floral Stems']",False,False
44,886953329,active,306055883,,Handmade Crepe Paper Poinsettia,"Handmade from Italian and German crepe paper, each petal and leaf is hand cut, formed and assembled. Botanically correct details create a realistic version. Each flower is custom made and may have slight variations, just like in nature. Approximately 14 tall and 6” in diameter. They are finished with a protectant, UV spray. Please be mindful of direct light and moisture and this is a fragile, paper item.",1606350263,1616714663,1602703922,1606350263,19.00,USD,5,[],"['holiday', 'flower arrangements', 'realistic', 'fake flowers', 'handmade', 'flowers', 'silk flowers', 'poinsettia', 'faux flowers', 'Paper flowers', 'crepe paper flowers', 'crepe paper', 'Christmas']","['floral tape', 'wire', 'glue', 'crepe paper']",,,1602703922,https://www.etsy.com/listing/886953329/handmade-crepe-paper-poinsettia?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,35,2,95932738007.0,5.0,10.0,i_did,false,made_to_order,,oz,,,,in,False,,,,False,False,False,,False,en-US,True,6622,"['Craft Supplies & Tools', 'Floral & Garden Supplies', 'Floral', 'Floral Stems']",False,False
45,255651857,active,8659685,,Santa Claus - Retro Handmade Christmas Ornament,"Santa Claus - Retro Handmade Christmas Ornament 

I hand painted his face on a watte spun cotton ball and added a chenille beard and crepe paper hat. His body & suit are formed out of chenille pipe cleaners, accented with a crepe paper belt & boots and seed bead buttons. He&#39;s holding a little pipe cleaner candy cane.  

His hanger is a loop of crinkle wire. He can hang from a tree or stocking by the loop, or you could add a hook. He&#39;d also be a cute accent to a gift package or a snow scene.


5&quot; tall x 3&quot; across at arms, the head is .75&quot; across


I styled this after 50&#39;s & 60&#39;s style ornaments. I&#39;ve always loved the old ornaments with the little pipe cleaner bodies and expressive faces. When I saw they still make the bump Chenille Pipe Cleaners I was inspired to make some of my own – and have been having a really great time doing so.



Shipping is estimated, and I&#39;ll combine shipping to reduce cost. I&#39;ll refund any overage over a dollar. I package to ensure items arrive in good condition, but try to reuse & recycle whenever possible for the environment so I use recycled and new packing materials depending on what I have on hand.

Don&#39;t hesitate to let me know if you&#39;d like to see any additional photos.",1606349429,1616713829,1447224840,1606349429,22.00,USD,1,[],"['Santa', 'Santa Claus', 'Christmas', 'Christmas Ornament', 'Christmas Tree', 'Chenille', 'Spun Cotton', 'Retro Christmas', 'Retro', 'Crepe Paper', 'Hand Painted', 'Holidays', 'Mid-Century Decor']","['Chenille Wire', 'Pipe Cleaners', 'Spun Cotton', 'Watte Cotton Ball', 'Crepe Paper', 'Seed Bead', 'Acrylic Paint']",22946658.0,,1557271188,https://www.etsy.com/listing/255651857/santa-claus-retro-handmade-christmas?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,21,5,18232011030.0,3.0,5.0,i_did,false,2010_2019,12,oz,9,6,3,in,False,,,"['Retro', 'Mid Century']",False,False,False,,True,en-US,False,1857,"['Home & Living', 'Home Décor', 'Ornaments & Accents', 'Ornaments']",False,False
46,706475682,active,146089650,,"Italian Crepe Paper 180gr, Cartotecnica Rossi - craft paper supplies, paper flowers, wrapping paper","They are ideal for countless applications, from floral decorations and packaging, to decoupage and all those processes that require a card with high levels of consistency and elongation. 
- Roll 180g 50x250 cm 
- Weight 144 g / m² 
- 260% Elongation 
- Base Paper 40g / m² 100% pure cellulose 
- Not treated with flame retardants.
Made in Italy by Cartotecnica Rossi",1606349361,1616713761,1562772043,1606349361,3.25,EUR,23,['ROLL'],"['italian crepe paper', 'paper craft supplies', 'paper flowers', 'wrapping paper', 'crepe paper decor']",['Paper'],,,1579897881,https://www.etsy.com/listing/706475682/italian-crepe-paper-180gr-cartotecnica?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,2680,71,,1.0,3.0,someone_else,true,2010_2019,,g,,,,mm,False,,,,False,False,False,,False,en-US,True,6862,"['Craft Supplies & Tools', 'Floral & Garden Supplies', 'Floral', 'Flowers', 'Artificial Flowers']",False,False
47,862427256,active,6968162,,1950&#39;s Medium Paper Lantern,"A medium round shaped vintage paper lantern in excellent condition. It has traditional flower designs on a yellow background. Please contact me for combined shipping discounts for multiple orders. 

Closed 13 X 13 cm
Length when open 16 cm",1606347181,1616711581,1600985843,1606518757,6.99,GBP,1,[],"['ephemera', 'masquerade', 'costume', 'party', 'crepe paper', 'paper lantern', 'lantern', 'chinese lantern', '1950s lantern', 'party decoration', 'bunting', 'wedding decorations']","['card', 'paper', 'wire']",19316119.0,,1605977200,https://www.etsy.com/listing/862427256/1950s-medium-paper-lantern?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,23,4,,1.0,2.0,someone_else,false,1950s,,g,,,,mm,False,,,,False,False,False,,True,en-US,False,1341,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Party Hats & Crowns']",False,True
48,463211716,active,38511513,,"Day of the Dead 12 Marigolds Crepe Paper Flowers, Dia de Los Muertos, Yellow, Orange, Mexican Flowers, Wedding, Baby Shower, Halloween","12 Crepe Paper Marigolds, Day of the Dead, Dia de Los Muertos

Each flower measures approximately 2 inches across on 8 inch stems.

COLORS:

Orange
Yellow Gold


You will receive a mixture of the colors unless specified in the order notes.

For other Marigolds and Crepe Paper Flowers, click on the link below:
https://www.etsy.com/shop/SnootyBlooms?ref=hdr_shop_menu&section_id=14976482",1606347020,1616711420,1473025171,1606347020,15.99,USD,66,[],"['Marigolds', 'Mexican Flowers', 'Paper Flowers', 'Crepe paper', 'Day of the Dead', 'wedding', 'tissue paper', 'Dia de Los Muertos', 'Cinco de Mayo', 'Coco', 'Orange Yellow', 'Fiesta', 'Crepe paper Flowers']","['Crepe paper', 'wire']",14976482.0,,1586957990,https://www.etsy.com/listing/463211716/day-of-the-dead-12-marigolds-crepe-paper?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,2174,154,,1.0,3.0,i_did,false,made_to_order,,oz,,,,in,False,women,day_of_the_dead,"['Traditional', 'Retro']",False,True,False,,False,en-US,False,1659,"['Weddings', 'Accessories', 'Bouquets & Corsages', 'Bouquets']",False,False
49,692255681,active,46815,,Vintage 1920s Dennison Crepe Paper Flag Stars and Stripes 20&quot; x 10&#39;,"Red, white and blue
Stars and stripes
Long vertical piece 
Crepe paper
Original NOT a reproduction

When you purchase this, you get:
Piece as shown in picture
NO original packaging

Note: we have photographed the packaging for OTHER and similar crepe paper we have but this particular one does not have its original packaging.

Stamp/label: Dennison

Condition:  Pretty good antique condition, no holes, mold or tears. Never used, found with in a store&#39;s deadstock. We see 1) exposed area shows light storage &#39;age&#39;, 2) crimped edge along first foot (probably will steam out), 3) intermittent fade in some areas. See all pics. Check measurements below. Sold as is.

Measurements:
Width -  20inches (50.8 cm)
Length - 10feet (3.04m)

Materials: paper

Provenance: approx. 1920

Check measurements and/or convo with ANY questions prior to purchase as there are no returns.",1606343434,1616707834,1553115242,1606422454,200.00,USD,1,['20190316J688'],"['Scenic Panel', 'bycinbyhand', 'wall hanging', 'paper ephemera', 'crepe paper', '1920s crepe paper', 'Antique paper', 'Dennison', 'Flag', 'Stars and Stripes', 'movie prop', 'Americana', 'antique party decor']",['paper'],7733215.0,,1574460670,https://www.etsy.com/listing/692255681/vintage-1920s-dennison-crepe-paper-flag?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,57,10,,3.0,5.0,someone_else,false,1920s,,oz,,,,in,False,unisex_adults,,"['Neoclassical', 'Art Nouveau']",False,False,False,,True,en-US,False,1332,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Backdrops & Props']",False,True
50,869282178,active,132003603,,Autumn ghirlandina in caramel paper with calligraphed tag &quot;Home&quot;,"Paper ghirlandina with cut spiked decoration and assembled entirely by hand.

Thanks to these types of processing, garlands are very resistant to moisture but it is still paper! So... Please take care!

Paper tags with calligraphed words &quot;Home&quot;

The back of the wreath is lined with a trimming so as to protect it from the moisture of the wall

Size

Garland diameter 10 cm

It&#39;s shipped in a cute havana-colored box, so you can store it comfortably when you&#39;re not using it.

Keep away from water, heat sources and do not expose to direct sunlight.",1606343283,1616707683,1602101433,1606566969,15.00,EUR,1,[],"['Wall garland', 'Paper decoration', 'Flowers of crepe paper', 'autumn decoration', 'flowers to hang', 'Wall writing', 'door decoration', 'home decorations', 'winter garlands', 'caramel color', 'autumn colors']",[],31330290.0,,1603290512,https://www.etsy.com/listing/869282178/autumn-ghirlandina-in-caramel-paper-with?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,43,1,81853509631.0,3.0,5.0,i_did,false,2020_2020,,g,,,,mm,False,,,,True,False,False,,False,MACHINE_en,False,1931,"['Home & Living', 'Home Décor', 'Wreaths & Door Hangers', 'Door Hangers']",False,False
51,883124231,active,132003603,,Autumn ghirlandina in forest green paper with calligraphed tag &quot;Casa&quot;,"Paper ghirlandina with spiked decoration and cut and assembled entirely by hand.

Thanks to these types of processing, garlands are very resistant to moisture but it is still paper! So... Please take care!

Paper tags with calligraphed words &quot;Home&quot;

The back of the wreath is lined with a trimming so as to protect it from the moisture of the wall

Size:

Garland diameter 10 cm

It&#39;s shipped in a cute havana-colored box, so you can store it comfortably when you&#39;re not using it.

Keep away from water, heat sources and do not expose to direct sunlight.",1606343283,1616707683,1602092226,1606566802,15.00,EUR,1,[],"['Wall garland', 'Paper decoration', 'Flowers of crepe paper', 'autumn decoration', 'flowers to hang', 'Wall writing', 'door decoration', 'home decorations', 'winter garlands', 'dark green']",[],31330290.0,,1602914447,https://www.etsy.com/listing/883124231/autumn-ghirlandina-in-forest-green-paper?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,21,0,81853509631.0,3.0,5.0,i_did,false,2020_2020,,g,,,,mm,False,,,,True,False,False,,False,MACHINE_en,False,1931,"['Home & Living', 'Home Décor', 'Wreaths & Door Hangers', 'Door Hangers']",False,False
52,869287788,active,132003603,,Autumn ghirlandina in green grass paper with calligraphed tag &quot;Home&quot;,"Paper ghirlandina with cut spiked decoration and assembled entirely by hand.

Thanks to these types of processing, garlands are very resistant to moisture but it is still paper! So... Please take care!

Paper tags with calligraphed words &quot;Home&quot;

The back of the wreath is lined with a trimming so as to protect it from the moisture of the wall

Size

Garland diameter 10 cm

It&#39;s shipped in a cute havana-colored box, so you can store it comfortably when you&#39;re not using it.

Keep away from water, heat sources and do not expose to direct sunlight.",1606343283,1616707683,1602102031,1606566727,15.00,EUR,6,[],"['Wall garland', 'Paper decoration', 'Flowers of crepe paper', 'autumn decoration', 'flowers to hang', 'Wall writing', 'door decoration', 'home decorations', 'winter garlands', 'green grass']",[],31330290.0,,1603290531,https://www.etsy.com/listing/869287788/autumn-ghirlandina-in-green-grass-paper?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,26,1,81853509631.0,3.0,5.0,i_did,false,2020_2020,,g,,,,mm,False,,,,True,False,False,,True,MACHINE_en,False,1931,"['Home & Living', 'Home Décor', 'Wreaths & Door Hangers', 'Door Hangers']",False,False
53,86147210,active,5890216,,French Marie Antoinette Ornaments Star Pattern - pdf ribbon ornies eiffel tower let them eat cake  tags pin badge party streamer doll,"This is a PDF pattern of: French Ornaments & tree star pattern, #237. These are super easy ornaments to Celebrate Christmas or hang anytime of the year!  There are 15 different french words or sayings. Each Ornament is 2 sided, looks go from both sides. They can be made into pins too!

 Sayings included are: Oui, Love, Queen of everything, Diamonds rock!, Kiss, Marie Antoinette, Ooh la la, Paris,  Queen, Eiffel tower, Let them eat cake, Merci, Pretty in Pink, Yummy, and crown.  Star says- Bow to the queen.  Ruffles are easy to make using  party streamers.  This is a very inexpensive craft to make, great for shows! 

Each ornament Measures: 2 1/2&quot; x 4 1/2&quot;.
Star measures:6 1/2&quot; x 7&quot;.

You can use them over and over... just print on creme or pink colored cardstock when you need them, this is a digital offering.
They are super easy: print, cut, glue and done. It takes simple supplies.

I have been designing for 14 years with over 200 patterns in my line. 
**If you would like a printed version of this pattern, please convo me and I can let you know the extra cost. 

Go to my blog for more fun:
Hudsonsholidays.blogspot.com",1606341690,1616706090,1321308413,1606341690,5.99,USD,9,[],"['sewing', 'paper', 'craft', 'ornament', 'french', 'christmas decor', 'marie antoinette', 'shabby chic', 'party streamer', 'crepe paper', 'star for tree', 'pretty in pink', 'jewelry primitive']","['paper', 'party streamer', 'yarn']",5457224.0,,1567408225,https://www.etsy.com/listing/86147210/french-marie-antoinette-ornaments-star?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,3187,169,,,,i_did,true,False,,,,,,,False,,christmas,"['Shabby Chic', 'Regency']",True,False,True,1 PDF,True,en-US,False,6229,"['Craft Supplies & Tools', 'Patterns & How To']",False,False
54,845287348,active,174835244,,Twisted Paper | Paper Flower Masterial | 10 Feet Per Color | Craft Paper,"We offer 26 colors of twisted paper, providing you with a wide array of options for your paper crafts. 
It&#39;s perfect for paper flower projects, having a tougher character and a more realistic effect than traditional crepe paper
Most of our paper flower kits use this material. 

The paper is 4in. (11cm) wide after being untwisted.
As paper flower crafters, we prefer to have more colors when crafting our paper flower bouquets, so we offer 10ft (3m) paper rolls for each of our colors to make it easier for our customers to purchase all the colors they need at an affordable price . 10ft long paper rolls can make enough petals for at least two flowers, depending on the flower type and size.

If you are looking for a nice color combo, check out our 5 Set Color listings where we have already pre-selected some beautiful color sets for you.
      https://www.etsy.com/listing/859525077/twisted-paper-paper-flower-masterial-5

If you want your twisted paper roll longer than 10ft, contact us as we offer custom lengths for each color.

Please note, differences in computer monitors and/or cell phone screens may make colors appear lighter or darker than actual item.",1606339753,1616704153,1598155476,1606371797,1.99,USD,128,[],"['twisted paper', 'paper ribbon', 'paperflower material', 'school projects', 'handmade craft', 'creative material', 'floral crafts', 'diy projects', 'artifical flower', 'floral art', 'home decor', 'kid friendly craft', 'crepe paper']",['Paper'],30046067.0,,1598155476,https://www.etsy.com/listing/845287348/twisted-paper-paper-flower-masterial-10?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,281,11,72149308129.0,1.0,3.0,someone_else,true,2020_2020,1,oz,13,10,1,in,False,,,,False,False,False,,True,en-US,True,6862,"['Craft Supplies & Tools', 'Floral & Garden Supplies', 'Floral', 'Flowers', 'Artificial Flowers']",False,False
55,725303837,active,62286563,,"Pastel Pink Streamer - Unicorn Party, Unicorn Birthday, Pastel Rainbow, Swan Party, Girl Baby Shower, Pink Party Decorations, Paper Streamer","This pretty pink crepe paper streamer is perfect for decorating the tables, walls, stairwell and more at your unicorn birthday, swan baby shower, or pink bridal shower!

Light Pink Streamer
• Quantity: 1 Streamer
• Size: 1.75&quot; x 81 feet long
• Material: Crepe Paper Streamer

You might also love our coordinating items:
Swan Party: https://www.etsy.com/shop/SteshaParty?search_query=swan
Unicorn Party: https://www.etsy.com/shop/SteshaParty?search_query=unicorn
Bachelorette Party: https://www.etsy.com/shop/SteshaParty?search_query=bachelorette
__________________________________________________________

Let&#39;s get social!
Pin us: https://www.pinterest.com/steshaparty/
Like us: https://www.facebook.com/SteshaParty/
Follow us: https://www.instagram.com/steshaparty/

Join our party family! Subscribe to our newsletter here: http://eepurl.com/cexI9r

Stesha Party is a woman-owned small business located in Wilsonville, Oregon. Our purpose is to help you pull off the event of a lifetime. We stop at nothing to bring you the best in handmade and curated products, along with excellent customer service and lightning fast shipping. Thank you for choosing us to help you celebrate every moment!

International shipping cost is an estimate only, and does not include customs fees. Coordinating items are sold separately. Visit https://www.steshaparty.etsy.com for all your wedding, baby shower, and birthday party celebrations!",1606338843,1616703243,1564525000,1606338843,3.95,USD,12,['CC-078200'],"['Party Streamer', 'Crepe Streamers', 'Princess Party', 'Pastel Pink Streamer', 'Unicorn Birthday', 'Pastel Rainbow', 'Swan Party', 'Unicorn Party', 'Party Decorations', 'Pink Party Supplies', 'Paper Streamer', 'Girl Baby Shower', 'Bridal Shower']",['Crepe Paper'],19735063.0,,1564525000,https://www.etsy.com/listing/725303837/pastel-pink-streamer-unicorn-party?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,65,20,27305870080.0,1.0,2.0,someone_else,true,2020_2020,,oz,,,,in,False,,,,False,True,False,,True,en-US,False,1339,"['Paper & Party Supplies', 'Party Supplies', 'Party Décor', 'Garlands, Flags & Bunting']",False,False
56,624524071,active,30461829,,Sunflower Paper Flower Bouquet,"Thank you for visiting and supporting my shop! I am excited to be able to provide you with unique items that will last you years to come.

This flower will be PERFECT for celebrating your Paper Anniversary (1st year wedding anniversary), birthdays, Vday or even just because : ) 

Single Sunflower Paper Flower with foliage 

• Bendable stems perfect for fitting into any size vase 
• Fully Assembled Bouquet 
• Handcrafted with love
• Created with Crepe Paper 
• Shipped in a 100% Recycled Cardboard box produced in the USA 

**This item is made to order. Slight variations may occur.**

I hand cut, shaped and assembled myself and can customize upon request.  

******* Note from Erica

Don&#39;t see what you are looking for? Feel free to contact me if you have a special request. :) 

Check out some of my work www.littlepaperflowers.com

You can also follow me on Instagram @_LittlePaperFlowers_

&lt;3",1606338793,1616703193,1530451249,1606338793,35.00,USD,4,[],"['sunflower bouquet', 'paper sunflower', 'paper flower', 'paper flower bouquet', 'flower bouquet', '1st anniversary', 'paper anniversary', 'anniversary gift', 'faux flower bouquet', 'unique gift for her', 'crepe paper flowers', 'rustic flowers', 'handmade sunflower']",[],24212415.0,,1603639300,https://www.etsy.com/listing/624524071/sunflower-paper-flower-bouquet?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,168,21,,3.0,5.0,i_did,false,made_to_order,7,oz,12,8,7,in,False,,,,False,False,False,,True,en-US,False,1020,"['Home & Living', 'Home Décor', 'Floral Arrangements']",False,False
57,897999862,active,42797115,,"Dennison Parties Magazine. 1928. Spring Number. Vol lll. No. Illustration S.Wendell Campbell. Decoration, event, Art Deco party.","Parties.
A magazine od Decorations Coatumes - Games Refreshments.
Spring 1928 issue.
Vol.lll. No 1.
Copyright by Dennison.
Illustrations S. Wendell Campbell.
49 per cent
Cut at the top of the cover page (see photos).
Rubbed back and slice (see photos)
Horizontal cut (1cm) out of text p. 48.
Very clean interior (see photos).

If you have any questions, don&#39;t hesitate.",1606338594,1616702994,1606336369,1606491854,45.00,CAD,1,[],"['art deco magazine', '1920 decoration magazine', 'Saint Valentine art deco review', 'saint patrick art deco magazine', 'wedding event review', 'art deco engagement', 'crepe paper décor review', 'art deco décor reference', 'art deco paper décor', 'crepe paper suit', 'paper costume reference', 'crepe paper doll']","['papier', 'papier cartonné']",15434580.0,,1606338333,https://www.etsy.com/listing/897999862/dennison-parties-magazine-1928-spring?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,2,1,,1.0,2.0,someone_else,false,1920s,,g,,,,mm,False,not_specified,,"['belle epoque', 'Victorien']",False,False,False,,False,MACHINE_en,False,6345,"['Craft Supplies & Tools', 'Patterns & How To', 'Books & Magazines']",False,True
58,830095396,active,7153530,,Red Brick Pattern C.A. Reed Crepe Paper Decoration Paper Decoration -- Vintage,"Vintage Red Brick Crepe Paper Decoration from C.A. Reed 12.5 Square Feet (20&quot; wide x 2 yards 1 1/2&#39; long).

One Fold; Flame Resistant Crepe Paper; Water Soluble Colors

Item is in original packaging (this item has been folded in the past and will be folded for shipping unless buyer requests it not be)

Please refer to photos for vintage condition of the crepe paper.  *NOTE:  there is vintage wear to the paper; packaging; this item has been folded in the past and will be folded for shipping unless buyer requests it not be",1606335603,1616700003,1595611804,1606335603,12.00,USD,1,['A1110BRAVO9'],"['vintage crepe paper', 'crepe paper', 'vintage brick crepe', 'brick crepe paper', 'party crepe paper', 'fireplace crepe', 'Christmas fireplace', 'Christmas decor', 'classroom fireplace', 'holiday fireplace', 'holiday decor', 'red brick pattern', 'C A Reed Crepe Paper']",[],24383295.0,,1606330861,https://www.etsy.com/listing/830095396/red-brick-pattern-ca-reed-crepe-paper?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,5,0,46483353427.0,1.0,2.0,someone_else,false,before_2001,4,oz,10,7,1,in,False,,,,False,False,False,,False,en-US,False,6338,"['Craft Supplies & Tools', 'Canvas & Surfaces', 'Paper']",False,True
59,775169178,active,248792900,,Crepe Paper Rolls blue any colors Crepe Paper for large paper flowers Weddings Party Home Decor DIY Projectsany 8ft Length/20in Width,"Italian corrugated paper for making large paper flowers.

In one roll of 2.5 meters.
Roll width 50 cm.
250 * 50cm (98 * 20 inch)
The density of 180 grams.

Available in 58 colors!

Craft and Create-perfect for use in your favorite DIY projects at weddings, birthday parties, baby showers, and dinners.

Great gift wrapping - add flair , color and texture to your gift wrapping next holiday season with our high quality crepe paper rolls

Great for birthday parties, wedding or baby shower! - Can be accompanied with other paper products.

Just artifacts sells a variety of party decorations, including hanging paper lanterns, wrapping paper POM English, Honeycomb balls, fabrics, fans, paper weathervanes, tablecloths, coasters, treat bags, party paper plates, tablecloths, crepe paper and a huge variety of other party and event decor, visit our store in order to curate your perfect party package!

DELIVERY
Delivery to Europe: 1-3 weeks.
Delivery to USA, Canada 2-4 weeks.
Delivery to Australia, New Zealand: 3-4 weeks.
During the Christmas holidays, delivery can take up to 40 days.
Express delivery is available on request and at an additional cost.
For more information about the delivery of parcels, see &quot;delivery and Policy&quot;.

We will be happy to answer all your additional questions :).",1606330841,1616695241,1584985747,1606330841,8.50,USD,94,[],"['crepe paper rolls', 'italian crepe paper', 'wrapping paper', 'large paper flowers', 'decor diy', 'crepe paper roll', 'giant paper flower', 'wedding crepe flower', 'paper flowers wall', 'crafts', 'crepe paper', 'crepe paper flower', 'making flowers']","['paper', 'italian crepe paper']",28354756.0,,1604909744,https://www.etsy.com/listing/775169178/crepe-paper-rolls-blue-any-colors-crepe?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,25,0,80530514896.0,3.0,5.0,i_did,false,made_to_order,,g,,,,mm,False,,,,False,True,False,,True,en-US,True,6586,"['Craft Supplies & Tools', 'Canvas & Surfaces', 'Paper', 'Decorative Paper']",False,False
60,398954145,active,25047394,,"CHRISTMAS RED Crepe Paper, Dennison Crepe Paper, Crepe Paper, Paper Flowers, Wedding Paper Flowers, Mexican Paper Flowers, Flower Making","THIS LISTING is for ONE fold of CHRISTMAS RED Dennison Crepe Paper

Color: CHRISTMAS RED - There may be a slight difference in colors with different monitors. The CHRISTMAS RED Crepe paper is the 2nd one from the left.

Measurement: 20&quot; x 90&quot; Fold

This high quaility Crepe Paper is MADE IN THE USA on the same machinery as the old vintage Dennison Crepe Paper was in the early to mid 1900s. The paper has a fine, tight grain that has a stretch for making flowers and other crafts. 

A wide variety of colors are available. 
https://www.etsy.com/shop/SnootyBlooms?ref=hdr_shop_menu§ion_id=14994774

If you need more that what is listed, please send message because I probably have more in stock.

SHIPPING: I try to send most orders next day. I do combine shipping on multiple items. On crepe paper orders, I will refund shipping overage if more than $1.00.",1606330838,1616695238,1465167379,1606330838,2.50,USD,3,[],"['Crepe Paper', 'Dennison Crepe Paper', 'Paper Flowers', 'Mexican Flowers', 'Wedding Flowers', 'Flower Making Paper', 'Flower Making', 'DIY Paper Flowers', 'Wall Flowers', 'Paper Decorations', 'Party Decorations', 'Craft Supplies', 'Red Crepe Paper']","['Dennison Crepe Paper', 'Crepe Paper', 'Flower Making Paper']",19258669.0,,1586957636,https://www.etsy.com/listing/398954145/christmas-red-crepe-paper-dennison-crepe?utm_source=kristinafrazier2&utm_medium=api&utm_campaign=api,55,1,81443819683.0,1.0,3.0,someone_else,true,2010_2019,,oz,,,,in,False,women,wedding,"['Cottage Chic', 'Traditional']",False,True,False,,True,en-US,False,1251,"['Paper & Party Supplies', 'Paper']",False,False
